
index,video index,product,product name,video title,video link,time stamp,aspect,complaint label,transcript
133,127,Phone,Honor 9 Lite,Honor 9 Lite Budget Smartphone Review with Pros & Cons,youtube.com/watch?v=5x1Or-t-t-c,3:40-3:54,os,1.0, operations it is I did not have any issues with this device it is very responsive and I did  not notice any laggyness on this device.  So in that respect the performance of the phone was good I did not notice UI lags with
120,124,Phone,Samsung Galaxy S21 FE,"Samsung Galaxy S21 FE Full Review - The Good & The Bad
",https://www.youtube.com/watch?v=tsHeFBDZZOs,2:13-2:27,battery,1.0, Now moving to the next thing is I like that this smartphone is IP67 narrated and also  it supports wireless charging which is generally not found in this price range.
248,153,Phone,Realme X,Realme X Review with It's Pros & Cons,https://www.youtube.com/watch?v=DqViaU1PKWk,1:53-2:08,design,1.0, First let's talk about the pros what do I like about this device and the first thing  that I really liked about this device is the build quality and the feel.  It feels actually really premium.  They have done a great job in terms of build quality.  All the buttons do not give the wobble feel.
296,164,Phone,Samsung Galaxy Note 8,Samsung Galaxy Note 8 Review with Pros & Cons - Playing It Safe!,https://www.youtube.com/watch?v=WmGnNWByllE,1:22-1:33,design,1.0, So let's start with what are the things that are really light.  And the first thing obviously is the screen.  The screen is one of the best screens that you can get as of now in the market.
207,143,Phone,Samsung Galaxy Note 9 ,Samsung Galaxy Note 9 Review with Pros & Cons - Almost Perfect?,https://www.youtube.com/watch?v=Shy5MGHiBp4,14:24-15:07,design,0.0," Also moving to this is not a major con I would say.  This is sort of nitpicking that I am doing.  And this is regarding the face unlock and the iris.  Now actually using a hybrid to do that.  And still I would say it is not as fast as the face unlocking that we find on the iPhone  10.  So that is also minor gride.  But again, you do have that fingerprint scanner.  And this is also a slight gride that I have.  Notice the fingerprint scanner here at the back.  They should have made it slightly bigger in my opinion.  The target location is actually very small.  And also as you can see, I am just holding the phone comfortably.  Still, I am not able to reach my finger.  And so you have to actually stress your finger a little bit."
391,184,Phone,Samsung Z Fold 4,Samsung Z Fold 4 Full Review | The 'S' Fold Upgrade,https://www.youtube.com/watch?v=b_oU9Z5LlLI&list=PL3BCC0B74F1D775AF&index=9,16:40-17:00,os,0.0," Anyways, moving to the next thing.  This is something that I did not like.  Haptic feedback I feel has been reduced a little bit.  Don't get me know that's not bad.  But again, for a flagship costing almost one and a half lakhs, I expected the haptics  to be slightly better and stronger.  That is not the case."
257,155,Phone,Mi A3 Android ,Mi A3 Android One Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=Y0Xb50FtZJA,4:13-4:50,speaker,1.0, calls getting muddy or anything like that so in that respect I would say Redmi Xiaomi that actually  a very good job moving to the speaker we just have a single speaker over here just this area is  a speaker so while watching videos and stuff you have to cup it like this but it's actually  adequately loud ringtone volumes are also on the higher side so again for notifications etc I  even took some calls while speaker phone I did not have a problem I also like the fact that  now the 3.5 mm headphone jack is back that was missing on the Mi A2 now moving to what you say
267,157,Phone,Realme XT ,Realme XT Review with Pros & Cons Practical Mid Range Smartphone,https://www.youtube.com/watch?v=nBjW13Ar5Ts,8:44-9:00,design,0.0, So technically for me yes it's there but it's sort of useless.  I just hope realme with an update adds what you say notifications icons on this one that  would make this one way more useful.  For example like they did with the screen on time earlier what you said really me phones
51,109,Phone,Asus ROG Phone 3,Asus ROG Phone 3 Review with Pros & Cons Powerful Android Phone,https://www.youtube.com/watch?v=Hs99lGQiFhk,3:02-3:33,os,1.0, and it also has gorilla glass on front and back and moving to the processor here we are having  the fastest processor that you can get for Android phones right now that's the Snapdragon 865  plus but issues has sort of overclocked 2 3.1 give a heard so that makes it the fastest and in benchmarks  if you compare it with other Android phone this comes at the top also the RAM is DDR 5 RAM  hence everything is actually very responsive that's what you expect with this phone so everything
439,226,Phone,Samsung Galaxy Note 7,Samsung Galaxy Note 7 Review The Good & The Bad,https://www.youtube.com/watch?v=SbNwDYKFNeM,5:33-5:47,camera,1.0," And as you can see from the sample shots, the camera performance was actually really good with the rare facing camera,  as well as from the front facing camera.  In fact, I've already posted a dedicated video regarding the camera performance where I compared it with the HTC 10."
335,173,Phone,Samsung Galaxy C9 Pro,Samsung Galaxy C9 Pro Review with Pros & Cons,https://www.youtube.com/watch?v=NOqIgKZUWkA,3:18-3:31,storage,1.0, phone without any issues and the RAM management has also done very well this comes with actually  6 gigabytes of RAM so what do I feel about this Samsung Galaxy C9 Pro let me divide it between
198,141,Phone,Zenfone Max Pro M2 ,Zenfone Max Pro M2 Review with Pros & Cons - Ideal Mid Ranger?,https://www.youtube.com/watch?v=YGoIkswxGEI,11:38-12:12,battery,0.0, life is good I'm happy with the battery life it's a 5000 milliamp hour battery but again it simply  does not support any kind of fast charging so it's charging the maximum charge that it takes  a 10 watts the supplied charger and with that if you charge it if it's completely that it'll take  about 3 hours 15 minutes to completely charge it but I've noticed that it charges fairly quickly  to about 80% it's the last 20% that takes over about an hour so again yeah that's regarding the  battery life sadly no quick charging support on this one also again this might not be a huge con
178,137,Phone,Honor 8X Mid Range,Honor 8X Mid Range Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=4bI6K8RYCnc,0:56-1:22,design,1.0, We generally get that cheap build quality here.  Actually the build quality is really good and as you can see in terms of looks also it  looks actually really good.  It looks far more expensive than what it is.  So in terms of build quality and looks I would say I will give the high marks to Honor  what they have done with this device.  Now going to the screen it has this IPS LCD screen and it is having a massive 6.5 inch
291,163,Phone,Samsung Galaxy S20+,Samsung Galaxy S20+ Review with Pros & Cons,https://www.youtube.com/watch?v=zwygzOn40NI,1:22-1:32,design,1.0, I'll later on but let's start with the pros and cons and the first thing that I really  liked about this device is again it's a Samsung phone so the build quality is good now
230,149,Phone,Samsung Galaxy M40,Samsung Galaxy M40 Review with Pros & Cons - Mixed Feelings,https://www.youtube.com/watch?v=pXu8LgGA0Jg,0:46-1:08,os,1.0," First let's talk about the pros, what I really like about this device.  And first the best thing that the Samsung has done is that they went with the Snapdragon 675 SSE on this one and it's a very powerful processor and also a very power efficient processor.  Because initially I was very skeptical about the battery because it has a 3500 milliampard battery."
289,162,Phone,Samsung Galaxy Note 10 Lite ,Samsung Galaxy Note 10 Lite Review with Pros & Cons,https://www.youtube.com/watch?v=JWEAzvUTjEY,8:40-9:16,speaker,0.0," This one just has a stereo, sorry single speaker here at the bottom.  Let me show you my own channel to give you an idea of for example, let's open this one.  And as you can see, let me go to the full review for the full quality.  And guys, I've been actually testing this device for almost slightly over a week now.  So I'll share my experience, what do I feel about this device and I'll divide it between  pros and cons.  And as you can see, the audio quality is fine, it's decent be loud but again I do miss  the fact that this note 10 light does not have a stereo speaker."
189,139,Phone,Huawei Mate 20 Pro,Huawei Mate 20 Pro Review with Pros & Cons - Best of 2018?,https://www.youtube.com/watch?v=Gf-uP60Qbww,12:24-13:34,speaker,0.0, too much it can get things wrong at times now going to the speakers this one also has that stereo  speaker setup guys though at the bottom as you can see we don't have any opening for this but  still sound comes from it let me actually try to playback one of my own videos let's just open the  let me maximize the volume and play the unboxing video of this Huawei Mate 20 Pro which I posted  earlier let me increase the volume this is the max volume guys as you can see it has a lot of  hands very fast it's actually really secure the face I'm looking just like the iPhone and let  me actually first let's go back so it's not bad I'm not telling that the we don't get that stereo  experience we do get it but when I compare it other flagships for example the iPhone 10s max  on even the iPhone 10 or even the pixel 3x in those one have better stereo speakers and they are  way louder on this one even at max volume I always felt that the volume level should have gone a  little bit higher so good that we have stereo speakers but if you expect them want to get very
0,98,Phone,Samsung Galaxy S23 Ultra,The Samsung S23 Ultra is secretly INCREDIBLE,https://www.youtube.com/watch?v=zz70o2Ia4X0&t=1,0:28-0:38,camera,0.0," Plus, how have they still not managed to trim that chin at the bottom?  Why has the selfie camera been demoted from 40 megapixels to just 12?  Why are the colors of the phone so boring and samey?"
174,136,Phone,iPhone XS & XS Max ,iPhone XS & XS Max Review with Pros & Cons after a Month of Usage,https://www.youtube.com/watch?v=h0gcnH9KpC8,2:23-2:32,design,1.0, Now I'm going to even the build quality the build quality is really good on both it has  that stainless steel frame and it's again a very premium build quality but again I do
297,164,Phone,Samsung Galaxy Note 8,Samsung Galaxy Note 8 Review with Pros & Cons - Playing It Safe!,https://www.youtube.com/watch?v=WmGnNWByllE,3:09-3:34,design,0.0," One of the best build quality.  But one con is that it is slightly on the heavier side.  And I even showed it to my cousin who was using the Note 5.  He picked it up.  He liked the phone.  But immediately after about 20 seconds, he said the phone is slightly heavy.  So that is one thing you have to bear with it.  I got used it after three days.  First three days I felt it was very heavy.  But now it's about two and a half weeks."
228,148,Phone,Asus 6Z,Asus 6Z Review with Pros & Cons The Practical Value Flagship,https://www.youtube.com/watch?v=dgdStQ1awZU,9:29-9:48,camera,0.0, but when we move in slightly indoor conditions it was fine as you can see but when the lighting goes  low and indoor conditions I felt that the pictures were slightly soft and even the white balance  wasn't slightly iffy hopefully they can improve it with the software update and the best thing is
281,160,Phone,Realme X2,Realme X2 Review with It's Pros & Cons,https://www.youtube.com/watch?v=Tk4We5lwTGs,12:46-13:13,os,0.0," camera and I have to just say nitpick also I would say it starts at about 17,000 but for that you  get that 4gb RAM variant the ideal variant for me personally would have been the 6gb RAM variant  with that 128GB of internal storage and that is priced at about 19,000 I felt they could have  been slightly aggressive but that's what it is but apart from that I would say overall it's a very"
122,124,Phone,Samsung Galaxy S21 FE,"Samsung Galaxy S21 FE Full Review - The Good & The Bad
",https://www.youtube.com/watch?v=tsHeFBDZZOs,13:17-13:36,battery,0.0, watt of charging and I don't like the fact that the charger is not there in the box.  And I don't know why Samsung is doing it I understand with flagships Apple has also  stopped doing that but if one plus has to look at the competition the 1 plus 9 R T in
399,218,Phone,Samsung Galaxy A9 Pro,Samsung Galaxy A9 Pro Review with Pros & Cons,https://www.youtube.com/watch?v=Imsw1jeGt9o,2:29-2:48,os,1.0, the Snapdragon 652 SOC and it gives a very good performance and general performance. I did  not have any issues. Yes it runs touch-wise but I did not notice laggyness while using  this phone thanks to the Snapdragon 652 SOC. Another thing and this is the most important
204,143,Phone,Samsung Galaxy Note 9 ,Samsung Galaxy Note 9 Review with Pros & Cons - Almost Perfect?,https://www.youtube.com/watch?v=Shy5MGHiBp4,1:22-2:02,design,1.0," The first thing that you will notice is the screen.  They have actually increased the screen size on this one.  Now this is a 6.4-inch screen that they are having.  Though in terms of what you say, wet and height, it's not that much bigger from the  Note 8.  But again, still, it's a massive screen.  And that is something that you will see.  And I have to say, again, it's one of the best quality screens that you can get.  It's a Super AMOLED.  The best that Samsung has as of now.  So the screen quality is really good and it also supports HDR10.  So again, great screen quality.  Again, in terms of brightness, also if you leave it on auto brightness, no issues even"
156,132,Phone,Nokia 7,Nokia 7 Plus Review with Pros & Cons - Almost Ideal Smartphone?,https://www.youtube.com/watch?v=1Kknw3EzHug,2:33-3:14,battery,1.0, a general overview and what comes inside the box.  Now moving to the battery life it is having a 3800 milli amp hour battery and again like  most modern smartphones it is a sealed battery and I have to say I was really impressed with  the battery life that I was getting on this phone.  Generally it will last for about one and a half days for most users and if you are sort  of a casual user it will last you for about two days.  As you can see from the charge mostly it was lasting over one and a half days and I was  getting screen on time and excess of about 6 to even about 7 hours.  So in terms of battery life Nokia has done excellent optimization and the Snapdragon 660  SOC is also very good.  So in terms of battery life I was actually impressed with this device.
80,115,Phone,Samsung Galaxy Z Flip 3 5G,Samsung Galaxy Z Flip 3 5G - Foldable Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=f3Q4v0HrmvQ,7:07-7:14,speaker,1.0, Okay.  Moving to the next thing is this one also has stereo speakers.  And it's a pretty decent stereo speaker.  I'll just lay this one.
401,218,Phone,Samsung Galaxy A9 Pro,Samsung Galaxy A9 Pro Review with Pros & Cons,https://www.youtube.com/watch?v=Imsw1jeGt9o,4:37-4:59,camera,0.0, noticed is that for macro shots you have to be careful because the focusing can be a  issue at times and even in semi indoor condition it does a fine job but when we move to artificial  lighting and low lighting conditions here the performance goes down quite a bit and you  can notice quite a bit of noise in the pictures. So I've thought Samsung would have done
379,182,Phone,Google Pixel 6a,Google Pixel 6a Review | Now after Android 13 Update,https://www.youtube.com/watch?v=AzyNL3YCmlM&list=PL3BCC0B74F1D775AF&index=7,1:45-2:01,os,1.0, Next thing that I really liked about this on this smartphone and some of you might be surprised  and it does make a lot of difference in the end user experience of a smartphone and that  is called the Haptic feedback.  On this smartphone has been done extremely well.  It's like a flagship.
270,158,Phone,Asus ROG Phone 2,Asus ROG Phone 2 Review with Pros & Cons A Cut Above,https://www.youtube.com/watch?v=eKDCmNvjMiA,3:20-3:32,speaker,1.0," Also, if you notice, here, on the left and right, we have actually dedicated front firing  speakers, and again, this also, it's among the loudest that I have seen on an Android phone."
345,175,Phone,Samsung Galaxy C7 Pro ,Samsung Galaxy C7 Pro Review - Worth Your Money Good & The Bad,https://www.youtube.com/watch?v=iWTHGZHl2mY,3:19-3:46,battery,1.0," 3,300 milliampar battery which is sealed inside and in terms of battery life again I was satisfied  with the battery life I was getting on this one with my average usage not very heavy I was easily  getting about one and a half days of battery life and with sort of casual usage I could stretch it  up to about two days so if you are sort of heavy you as well it should last easily for a typical  working day so in terms of battery life no issues now moving to the cellular call quality"
398,218,Phone,Samsung Galaxy A9 Pro,Samsung Galaxy A9 Pro Review with Pros & Cons,https://www.youtube.com/watch?v=Imsw1jeGt9o,0:50-1:17,design,1.0," start with the pros and the things that I liked and the first thing that immediately  struck to me was regarding the build quality. Samsung has done a very good job in terms  of build quality, the build quality is very solid, it gives you a very reassuring feel,  it has this metallic on the side and glass on the back and it gives a very premium also  sort of a look to this device. So in terms of build quality Samsung has done a great job"
35,105,Phone,Nothing Phone (1),"Nothing Phone (1) Unboxing Initial Impression & Overview
",https://www.youtube.com/watch?v=AqjGp0gFfEQ,13:18-13:42,os,0.0, much better than what expectations I thought yes there can be a little bit more refinements  in this nothing you and stuff like that for example I don't know for some reason as you  can see I can't move this Google pain above or dismiss this so this is permanently there  I don't know why why can't I customize that so they are small niggling things like this  but I think so they can easily fix these things with the software update again guys this
209,144,Phone,Samsung Galaxy M20 ,Samsung Galaxy M20 Review with Pros & Cons - Pass or Fail,https://www.youtube.com/watch?v=OLlzksk17oc,2:03-2:26,speaker,1.0, I tested it with the Google Maps and it worked very well.  Now moving to the earpiece. The earpiece is here just around the notch.  I would say and the earpiece quality was good. The quality was good. It was loud.  And I tested it with A-Tel and Geo. So no problems regarding the same.  I even took some calls with the speaker phone. That's okay but I'll talk about the speaker in the later part of the video.
308,166,Phone,Mi A1,Mi A1 (Android One) Review with Pros & Cons - Best Mid Range Smartphone?,https://www.youtube.com/watch?v=mXRM__3LCmc,7:59-8:14,storage,1.0, it is not the fastest fingerprint scanner that we have seen.  Now moving to multitasking the multitasking performance and RAM management was very good  on this device again that is due to the fact that it is running stock and Android and it
56,110,Phone,Motorola One Fusion+,"Motorola One Fusion+ Review with Pros & Cons Ideal Mid-Ranger
",https://www.youtube.com/watch?v=BNpAigK0Bxo,2:11-2:28,os,1.0, It's stock Android without any ads or without any plot wear.  And that is what I really loved on this.  We are simply not getting that in the mid range market.  For example we have a lot of ads on other smartphones or a lot of blood wear and stuff  like that.
302,165,Phone,Moto G5s Plus,Moto G5s Plus Review with Pros & Cons Perfect Mid Range Android Phone?,https://www.youtube.com/watch?v=c5Hocyw-zGk,3:57-4:23,os,1.0, general performance the general performance on this Moto G5 S plus was good because it's  running this name Snapdragon 625 chipset and as I've told you it comes with 4GB of RAM  so in day to day usage I never had a problem with this device and I didn't notice any  lagginess or anything while I was using this device so it works extremely well I didn't  have any issues with what you say lagginess while I was using this device even in terms
5,99,Phone,iQOO 11,iQOO 11 Review with Pros & Cons | Specs on Paper,https://www.youtube.com/watch?v=2hUHgf8Hoy0,1:54-2:17,os,0.0, good but I feel I cool with this particular smartphone is simply not able to actually extract  the performance because I noticed I'll show you that in the later part of the video that  the phone though it's having very very fast RAM the processor is great but actually day  to day performance there is some start ring and stuff I'll show you that later but as
54,109,Phone,Asus ROG Phone 3,Asus ROG Phone 3 Review with Pros & Cons Powerful Android Phone,https://www.youtube.com/watch?v=Hs99lGQiFhk,14:25-14:36,design,0.0, another thing is that this smartphone does not have any IP protection that is water resistance or  anything that are generally found in most other flagship so that is also something you have to
258,155,Phone,Mi A3 Android ,Mi A3 Android One Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=Y0Xb50FtZJA,9:57-10:27,design,0.0, pros of this device now let's move to the cons and the biggest cons personally for me for this  device is the Amelette screen panel that they have used don't get me wrong I'm not complaining  about the 720p I'm okay with that but my big problem is that this panel tries to over saturate  everything that means every color actually looks much darker than what it is hence when I was
177,136,Phone,iPhone XS & XS Max ,iPhone XS & XS Max Review with Pros & Cons after a Month of Usage,https://www.youtube.com/watch?v=h0gcnH9KpC8,11:10-11:36,speaker,0.0, the Apple tries to minimize the notch.  Now another thing I really don't like and I'm really unhappy and I'm a Chris that when  I unboxed this one.  Obviously iPhones don't have the 3.5 headphone jack but Apple was always bundling at after  the lightning 2 3.5 headphone jack adapter but with these new iPhones that is also not  there you have to buy them separately and I still don't like the fact that iPhones come
245,152,Phone,Oppo Reno 10X,Oppo Reno 10X Zoom Review with Pros & Cons,https://www.youtube.com/watch?v=KDD9EYVkk8w,2:36-2:52,storage,1.0," And as you can see, it's really good.  And even in terms of RAM management, the RAM management has been done very well on this  device.  So it's a very good app to stay in memory and some of the apps like TrueColor etc. also stay  in memory.  So again, in terms of RAM management also, I did not have a problem."
424,223,Phone,Moto G4,Moto G4 Plus now after 5 months a Re-Review,https://www.youtube.com/watch?v=Urkg3NQxqKU,2:36-2:49,os,0.0, are waiting for that and the thing is that yes it has got quite a few OTA updates but if you  will still do heavy gaming the handset tends to heat up quite a bit I did again gaming with Asphalt 8
226,148,Phone,Asus 6Z,Asus 6Z Review with Pros & Cons The Practical Value Flagship,https://www.youtube.com/watch?v=dgdStQ1awZU,1:42-2:07,design,1.0, Now let's talk about the build quality here also I felt that the build quality was really  good.  The moment you pick up the phone you feel that the build quality was really good and ASUS  did not do any compromise in fact the entire outer chassis is made up of actually aluminum  and it feels in that so it feels like a really premium built phone.  Now let's talk about the screen I strange that ASUS didn't offer AMOLED screen but they
132,127,Phone,Honor 9 Lite,Honor 9 Lite Budget Smartphone Review with Pros & Cons,youtube.com/watch?v=5x1Or-t-t-c,3:15-3:34,speaker,1.0, and I have to say in terms of cellular quality I did not have any issues with this device.  It has a single speaker here at the bottom so no stereo source speaker setup that you  are getting but the single speaker is adequately loud.  I also took some what you say calls wired speaker phones and they were audible and clear.
394,217,Phone,Samsung Galaxy On Nxt,Samsung Galaxy On Nxt Review is it any Good?,https://www.youtube.com/watch?v=81hK04P6vzU,1:57-2:17,os,1.0," It's powered by the Xenos OctaCore processor and in day-to-day performance, the performance  of this device was a pretty decent I would say.  I wouldn't say it's completely lack free, but I noticed that like only with heavy multi-  asking in general operations the phone performed pretty well.  It also has that theme support and the new touch with UI and for the most part it works"
417,222,Phone,Moto Z,Moto Z Play In-depth Review the Energizer Bunny,https://www.youtube.com/watch?v=X_5QzWdpPec,1:06-1:23,design,1.0," Let's talk about the pros and what are the things that I really like.  First, if we talk about the build quality, here I'm really impressed.  It feels like a high end device in terms of build quality.  Motorola has not compromised on anything.  It feels really, really well built like a very premium high end handset."
316,168,Phone,Nokia 6,Nokia 6 Smartphone Review with Pros & Cons A Mixed Bag!,https://www.youtube.com/watch?v=7X1M1WTErQE,2:59-3:13,speaker,1.0, And in terms of cellular call quality I did not have problems.  And also the earpiece is actually clear.  So no issues regarding that I also took a lot of calls via the speaker phone and they  were loud and clear.  It actually has stereo speaker setup.
284,161,Phone,Samsung Galaxy M31,Samsung Galaxy M31 Review with Pros & Cons,https://www.youtube.com/watch?v=p_74rIzhOtQ,6:45-7:05,camera,1.0," And even the front facing camera is a massive 32 megapixel shooter.  And I would say the camera performance was very good.  And I've taken a lot of camera samples with this one.  So here are the samples to give you an idea.  So these samples were taken with the ray facing camera.  And as you can see, the pictures came out good.  And also in terms of color reproduction was good.  This was the regular shot."
101,120,Phone,Samsung Galaxy M30s,"Samsung Galaxy M30s Review with Pros & Cons
",https://www.youtube.com/watch?v=3IcNavm1Vkw,0:56-1:15,design,1.0," thing that you see.  And again, as it's a Samsung screen, as you can see, the quality is really good.  It's a 6.4-inch AMOLED screen.  But the good thing is that it's a proper full HD plus screen.  Yes, you have that notch.  But again, if you notice, the screen quality is really good on this one.  I don't have any problems with this one.  So they didn't compromise on the screen."
312,167,Phone,LG Q6,LG Q6 Review with Pros & Cons - Looks Great But Practical?,https://www.youtube.com/watch?v=ygHZcNFXIyI,3:18-3:32,os,1.0," Now moving to another thing that I liked about this device though it's running on the  Snapdragon 435 chipset which is sort of a mid range, what do you say processor.  LG has done very good optimization with this device though it runs the custom LG UI and"
180,137,Phone,Honor 8X Mid Range,Honor 8X Mid Range Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=4bI6K8RYCnc,9:41-10:13,speaker,0.0, So guys these were the things that I liked on this device now let's move to the con section  and the first thing that I did not like with this device is such a big device they should  have put frankly louder speakers on this even at max volume when I was watching YouTube  videos and stuff have a spressing it again and again hoping that the volume level would  go higher so strictly speaking the volume level is just average not it's not total real  breaker I would say but sort of average let me just try to play back one of my own videos
339,174,Phone,Moto G5 Plus,Moto G5 Plus In-depth Review with Pros & Cons Camera Smartphone?,https://www.youtube.com/watch?v=48Yq1mXZ2ww,3:56-4:12,battery,1.0, And I was worried how will be the battery life but I'm happy to say that the battery life  has been actually really good on this device and it can easily last for a full working day.  That is almost 24 hours without any issues.  In my regular usage as I mentioned I was using this device for the last 9 days.
59,110,Phone,Motorola One Fusion+,"Motorola One Fusion+ Review with Pros & Cons Ideal Mid-Ranger
",https://www.youtube.com/watch?v=BNpAigK0Bxo,10:41-11:04,design,0.0, and if you present the Google Assistant will come up but it is very strange that inside  the UI they haven't actually given us an option to customize this.  I don't use that Google Assistant that much so if they would have given a button to customize  it that would have been great.  Moving to one more thing that I simply did not like is that the compass sensor is simply
351,176,Phone,Honor 6X,Honor 6X Mid-range Smartphone In-depth Review with Pros & Cons,https://www.youtube.com/watch?v=vhadjNopZP0,9:18-9:40,battery,0.0, I was just pulling at 5.2 volts at max. Now regarding the speaker output it just has a single speaker  here at the bottom and I would say the speaker quality is not very loud. So I was disappointed with  the speaker quality and in fact I was when I was taking calls with the speaker phone it was very  low even at max volume. So that is one thing I do not like about this device. It's not terrible
225,147,Phone,Realme 3 Pro,Realme 3 Pro Review with Pros & Cons,https://www.youtube.com/watch?v=LcpapR1YUhc,11:38-12:15,design,0.0, accidentally this phone fell flat like this and I was really scared but when I picked it up nothing  happened because it was a glass back if it would have been a sorry it was a plastic back if it  would have been a glass back it would have shattered but again this is a plastic polycarbonate  back and I have been using it without the case though the case comes in the bundle and I haven't  noticed any scratches I think so there is some sort of coating on this but eventually I would say  if you use it without the case there is a high chance that scratches might come over time so again  you have to use it with the case to be extra safe so these were the pros and cons of this one
199,142,Phone,Nokia 8.1,Nokia 8.1 Review with Pros & Cons - Worth the Premium?,https://www.youtube.com/watch?v=WrNldp9wJWc,1:02-1:29,design,1.0, I'll have the link for Amazon in the description area.  So the first thing that I like is the 6.18 inch screen.  It's not as big as most of the other phones so it's slightly on the compact size these  days most of the phones are having a what do you say 6.3 inch screen or something like  that so they're slightly bigger.  So as you can see this one is slightly on the smaller size so if you don't like very big  phones then it's okay size in my front opinion.
104,120,Phone,Samsung Galaxy M30s,"Samsung Galaxy M30s Review with Pros & Cons
",https://www.youtube.com/watch?v=3IcNavm1Vkw,9:35-9:50,camera,0.0, lighting conditions and artificial lighting conditions I feel the front face in camera  is also struggling a little bit as you can see some of the shots came out to be hazy and  blurry yes you can definitely take some shots as you can see I got these two shots with
411,220,Phone,Google Pixel XL,Google Pixel XL Smartphone Review Good & The Bad,https://www.youtube.com/watch?v=dYK_NMI2Aeg,7:08-7:30,design,0.0, feel it is very solid it feels premium I would say but again in terms of design I would  say the design does not inspire me it feels like a mixture of the iPhone 7 and the HTC  10.  So it is sort of boring design in my opinion and also the chin at the bottom is very big  in my opinion.
126,125,Phone,iPhone XR,iPhone XR Review with Pros & Cons - Will It Sell In India?,https://www.youtube.com/watch?v=-nRv68ocgnc,6:05-6:21,design,0.0, point in terms of screen quality the screen quality is good I had no issues with it but again  considering the price point we are paying I feel they should have gone with the full HD plus on  this one also regular problems with iPhone and that we get in the box the charger supply
279,160,Phone,Realme X2,Realme X2 Review with It's Pros & Cons,https://www.youtube.com/watch?v=Tk4We5lwTGs,3:57-4:21,speaker,1.0, say issues regarding the network reception now moving to call quality I'm happy to say  that the earpiece on this is actually really good and I could hear the calls very clearly  and it can actually go to very high what he said loudness if you really want so in that  area also no issues and the microphone quality is also good on this one so the other  parties never complained about call quality so that was good now as we're talking about
44,107,Phone,Samsung Galaxy A52,"Samsung Galaxy A52 Review with It's Pros & Cons
",https://www.youtube.com/watch?v=K3C13blNf0I,14:12-14:49,design,0.0, So I'm not liking this trend what Samsung is doing and they should really tone this down.  Next thing is regarding the back I've also mentioned about this in my unboxing video.  And guys this is a completely plastic pack and I feel it does not look that premium I  would say and because it's a plastic back I don't know if the camera can capture it.  You're already have got some scratches and nicks.  So again you have to be very careful and Samsung does not even provide a case when the  box.  So if you bind this smartphone put a skin or put a case I would say because this will definitely  get scratches.
16,101,Phone,Nothing Phone 1,"Nothing Phone 1 In-depth Review | The Good The Bad & Beyond the Hype!
",https://www.youtube.com/watch?v=suPODIDS5QQ,17:50-18:07,os,1.0, phone.  The processor is the Snapdragon 778 plus processor and I have to say it performs very well  most of the stuff that you do on the phone will be lag free even at 120 hertz it handles  if the processor is good enough I would say not an issue at all.
63,111,Phone,Moto G60,Moto G60 Review with Pros & Cons - Good Mid-Ranger?,https://www.youtube.com/watch?v=PfN8dwcmuSs,7:59-8:13,camera,1.0," But overall, I would say I was actually pleasantly surprised with the camera.  And I have to say, certainly this has to be one of the best cameras that I've seen from  Motorola in this bright setting."
97,119,Phone,Asus ROG Phone 5,"Asus ROG Phone 5 Review with Pros & Cons Performance Champ
",https://www.youtube.com/watch?v=a-1yAKxcoqo,2:10-2:17,speaker,1.0," also has slight depth and bass.  So I would say in terms of speakers, they have done an incredible job."
136,128,Phone,Redmi Note 5 Pro ,Redmi Note 5 Pro Full Review with Pros & Cons,https://www.youtube.com/watch?v=K2jqAQhb0Fg,1:05-1:28,design,1.0, in those videos the build quality is actually good it looks like a modern what do you say android  handset due to the new screen aspect ratio 18s29 and because of that they are able to put almost  a 6 end screen on this one and then also it feels okay and comfortable in the hand in terms of  build quality I have no issues now if we talk about the styling here I would say styling is always
436,225,Phone,OnePlus 3,OnePlus 3 Long Term Review with 4 months of use,https://www.youtube.com/watch?v=SfMizgMKvEQ,4:13-4:27,camera,1.0, Next if we talk about the camera performance the camera performance is decent I would say  the 16 megapixel ray facing camera the camera performance has improved slightly compared  to when I did the review in June I would say but again some people have asked me to compare
259,155,Phone,Mi A3 Android ,Mi A3 Android One Smartphone Review with Pros & Cons,https://www.youtube.com/watch?v=Y0Xb50FtZJA,12:39-13:01,os,0.0, the Snapdragon 665 will handle every day test fine as we have seen no lag in the UI or anything  but it puzzles me that why didn't Xiaomi go with something like a Snapdragon 710 or a 712  that would have been great for people who like to do heavy gaming because in games like PUBG etc it
92,118,Phone,Poco X3 Pro,"Poco X3 Pro Review with Pros & Cons Power under Rs 20K
",https://www.youtube.com/watch?v=na9iUxvpoxY,0:48-1:07,os,1.0," but I was a little bit skeptical about this processor initially, but I have to say I have  to using this smartphone, the performance is really really good.  I was worried that it would have some excessive heating, but in normal day to day usage it  was fine and did not have any excessive heating or anything like that on this smartphone."
